agent_id,agent_type,model_architecture,deployment_environment,task_category,task_complexity,autonomy_level,success_rate,accuracy_score,efficiency_score,execution_time_seconds,response_latency_ms,memory_usage_mb,cpu_usage_percent,cost_per_task_cents,human_intervention_required,error_recovery_rate,multimodal_capability,edge_compatibility,privacy_compliance_score,bias_detection_score,timestamp,data_quality_score,performance_index,cost_efficiency_ratio,autonomous_capability_score
AG_01878,Translation Agent,Claude-3.5,Cloud,Learning & Adaptation,9,7,0.3,0.4,0.4218,90.45,642.53,547.9,74.4,0.0356,True,0.3434,False,False,0.9782,0.6803,2025-02-19 04:16:16,0.7979,0.36654,10.014754098360655,94.038
AG_04976,Content Creator,Falcon-180B,Hybrid,Code Generation,3,1,0.6633,0.7758,0.7586,26.93,589.51,247.0,43.5,0.0114,True,0.7965,False,True,0.7577,0.6222,2025-02-19 04:16:16,0.7773,0.7256400000000001,58.519354838709674,65.755
AG_04609,Document Processor,Falcon-180B,Edge,Data Analysis,4,2,0.6787,0.7041,0.6916,74.41,603.02,300.9,46.5,0.0278,True,0.7842,True,True,0.856,0.7931,2025-02-19 04:16:16,0.7546,0.69019,23.964930555555554,74.894
AG_01280,Translation Agent,PaLM-2,Desktop,Problem Solving,6,8,0.4429,0.5323,0.5765,27.03,157.5,397.0,65.8,0.013,True,0.4651,False,False,0.8134,0.6361,2025-02-19 04:16:16,0.8726,0.5098,36.41428571428572,112.557
AG_04949,Project Manager,Claude-3.5,Cloud,Learning & Adaptation,7,8,0.433,0.4821,0.5517,81.81,742.55,456.5,68.9,0.0318,True,0.4701,False,False,0.8969,0.628,2025-02-19 04:16:16,0.8882,0.48334,14.735975609756096,112.90700000000001
AG_04537,Sales Assistant,CodeT5+,Hybrid,Problem Solving,9,8,0.3,0.4,0.4582,63.3,1416.78,545.6,90.6,0.0266,True,0.3701,False,True,0.7322,0.7173,2025-02-19 04:16:16,0.836,0.37746,13.67608695652174,105.907
AG_01544,Content Creator,Mixtral-8x7B,Edge,Planning & Scheduling,3,3,0.7847,0.6585,0.7266,13.43,2552.96,216.3,32.9,0.0066,False,0.8455,False,True,0.9253,0.7636,2025-02-19 04:16:16,0.9437,0.7294099999999999,95.97499999999998,109.185
AG_03438,Code Assistant,Mixtral-8x7B,Mobile,Problem Solving,8,9,0.3,0.4,0.4501,50.37,789.42,460.2,80.9,0.0214,True,0.3635,False,True,0.8105,0.6125,2025-02-19 04:16:16,0.9711,0.37503,16.742410714285715,115.445
AG_03283,Marketing Assistant,LLaMA-3,Server,Planning & Scheduling,5,6,0.5689,0.6879,0.6034,26.1,1652.63,343.8,53.9,0.0121,True,0.6693,False,False,0.8808,0.6931,2025-02-19 04:16:16,0.967,0.6149499999999999,46.94274809160304,106.851
AG_04686,Customer Service,LLaMA-3,Edge,Planning & Scheduling,7,7,0.4208,0.4809,0.5229,30.36,1285.11,501.9,61.5,0.0151,True,0.4662,False,True,0.9001,0.6348,2025-02-19 04:16:16,0.9555,0.46946000000000004,29.159006211180127,102.634
AG_04607,Social Media Manager,Transformer-XL,Mobile,Code Generation,5,6,0.6534,0.5859,0.5605,44.23,112.17,359.7,48.9,0.0183,True,0.6926,False,True,0.8097,0.817,2025-02-19 04:16:16,0.9677,0.6052799999999999,31.361658031088076,108.482
AG_04732,Email Manager,Mixtral-8x7B,Hybrid,Decision Making,5,6,0.6486,0.6686,0.626,46.73,2253.15,363.2,59.8,0.0192,True,0.6892,False,False,0.8059,0.7683,2025-02-19 04:16:16,0.9201,0.64782,32.07029702970297,108.244
AG_02931,Project Manager,LLaMA-3,Cloud,Decision Making,10,10,0.3,0.4,0.3841,37.96,368.35,636.9,85.7,0.019,True,0.3088,False,True,0.9606,0.8797,2025-02-19 04:16:16,0.814,0.35523,17.761499999999998,121.616
AG_02049,Code Assistant,Gemini-Pro,Hybrid,Code Generation,6,5,0.5549,0.6306,0.6354,39.56,3160.87,410.7,54.4,0.0173,True,0.6618,False,True,0.816,0.6676,2025-02-19 04:16:16,0.923,0.60176,32.883060109289616,96.326
AG_03135,Content Creator,PaLM-2,Edge,Learning & Adaptation,10,9,0.3,0.4,0.3791,116.77,1483.31,590.9,110.7,0.0448,True,0.4277,False,True,0.9727,0.9033,2025-02-19 04:16:16,0.9285,0.35373,7.723362445414847,119.939
AG_00651,Data Analyst,LLaMA-3,Desktop,Text Processing,2,2,0.8599,0.8543,0.8417,33.42,292.37,173.4,54.5,0.0129,False,0.95,False,False,0.7706,0.759,2025-02-20 04:16:15,0.8387,0.85276,61.34964028776979,106.5
AG_00185,Social Media Manager,GPT-4o,Server,Data Analysis,8,8,0.4407,0.5239,0.5039,37.04,132.21,579.3,69.0,0.0181,True,0.4605,True,False,0.866,0.8097,2025-02-20 04:16:15,0.8313,0.48462000000000005,25.372774869109946,112.235
AG_00125,Data Analyst,PaLM-2,Desktop,Communication,4,5,0.636,0.7207,0.6893,19.41,483.23,317.1,58.0,0.0096,True,0.7588,False,True,0.7903,0.608,2025-02-20 04:16:15,0.7854,0.6774,63.9056603773585,103.116
AG_00810,HR Recruiter,Mixtral-8x7B,Mobile,Decision Making,5,3,0.4523,0.5911,0.6248,35.49,671.97,286.9,73.4,0.0147,True,0.4697,False,True,0.8884,0.7514,2025-02-20 04:16:15,0.9379,0.54569,34.75732484076433,62.879
AG_01321,Customer Service,GPT-4o,Hybrid,Text Processing,5,3,0.6171,0.6413,0.684,33.31,372.92,310.1,47.4,0.0142,True,0.7492,False,False,0.7731,0.6333,2025-02-20 04:16:16,0.7815,0.6444300000000001,42.396710526315786,82.44399999999999
AG_04238,Code Assistant,CodeT5+,Cloud,Text Processing,4,5,0.6136,0.7126,0.7561,27.32,1233.14,300.9,81.0,0.0121,True,0.6206,False,True,0.722,0.7483,2025-02-20 04:16:16,0.9401,0.68605,52.37022900763359,93.44200000000001
AG_02973,Email Manager,LLaMA-3,Edge,Planning & Scheduling,5,6,0.528,0.6777,0.6251,28.55,237.5,322.2,44.4,0.0127,True,0.6264,False,True,0.7319,0.6401,2025-02-20 04:16:16,0.7582,0.60204,43.94452554744525,103.848
AG_03166,Financial Advisor,Transformer-XL,Hybrid,Creative Writing,4,6,0.5631,0.6334,0.6237,45.11,883.93,302.1,31.7,0.0181,True,0.6364,False,True,0.954,0.9484,2025-02-20 04:16:16,0.9672,0.6023700000000001,31.537696335078532,104.548
AG_02120,HR Recruiter,InstructGPT,Desktop,Decision Making,10,10,0.3,0.4,0.4257,26.9,948.8,537.2,106.0,0.0143,True,0.4448,False,False,0.7289,0.7611,2025-02-20 04:16:16,0.8464,0.36771,24.03333333333333,131.136
AG_01569,Translation Agent,LLaMA-3,Desktop,Planning & Scheduling,7,9,0.3594,0.4749,0.5174,44.53,2842.44,478.8,65.8,0.0196,True,0.3793,False,False,0.7708,0.6147,2025-02-20 04:16:16,0.7667,0.44145,21.429611650485437,116.551
AG_03235,Social Media Manager,Falcon-180B,Mobile,Text Processing,3,4,0.6408,0.7179,0.7453,28.11,1779.94,214.5,57.2,0.0115,True,0.7704,False,True,0.8752,0.7445,2025-02-20 04:16:16,0.9616,0.69528,55.6224,93.928
AG_02963,Financial Advisor,CodeT5+,Desktop,Data Analysis,6,5,0.4605,0.5404,0.6326,57.85,265.89,389.8,46.6,0.0232,True,0.5769,False,False,0.7451,0.8782,2025-02-20 04:16:16,0.9206,0.5361,22.15289256198347,90.383
AG_03491,Marketing Assistant,Mixtral-8x7B,Desktop,Data Analysis,4,5,0.6156,0.6686,0.6867,66.14,224.28,316.2,57.2,0.0252,True,0.6852,True,False,0.7957,0.9369,2025-02-20 04:16:16,0.9065,0.65283,24.917175572519085,97.964
AG_04561,Email Manager,Transformer-XL,Mobile,Code Generation,8,6,0.3,0.4,0.4434,39.25,1163.36,526.9,80.2,0.0184,True,0.4067,False,True,0.7347,0.7248,2025-02-20 04:16:16,0.9523,0.37302,19.227835051546393,88.469
AG_02903,Document Processor,CodeT5+,Desktop,Decision Making,6,6,0.4643,0.6178,0.6284,32.58,2425.65,378.7,73.4,0.0146,True,0.5782,False,True,0.9539,0.9495,2025-02-20 04:16:16,0.8677,0.55958,35.87051282051282,100.474
AG_04036,Sales Assistant,CodeT5+,Server,Problem Solving,6,5,0.5082,0.6144,0.5445,77.66,466.26,423.6,72.3,0.0301,True,0.5365,False,False,0.7328,0.9214,2025-02-20 04:16:16,0.7611,0.55095,17.715434083601288,87.555
AG_02804,Data Analyst,Falcon-180B,Cloud,Communication,3,4,0.81,0.7133,0.7227,17.2,169.47,274.1,34.2,0.0085,False,0.8944,False,True,0.8577,0.9302,2025-02-20 04:16:16,0.9638,0.7548000000000001,79.45263157894738,122.608
AG_04308,Marketing Assistant,GPT-4o,Hybrid,Text Processing,3,2,0.8133,0.8197,0.8305,26.34,1115.91,264.7,57.6,0.0114,False,0.9074,False,True,0.9749,0.7692,2025-02-20 04:16:16,0.8451,0.82038,66.15967741935484,103.518
AG_03477,Content Creator,Gemini-Pro,Mobile,Planning & Scheduling,5,7,0.535,0.5968,0.6782,24.24,1207.22,357.1,55.0,0.0117,True,0.6124,False,True,0.7718,0.6918,2025-02-20 04:16:16,0.9518,0.5965,46.96850393700788,112.868
AG_04799,HR Recruiter,Mixtral-8x7B,Mobile,Learning & Adaptation,9,8,0.3,0.4,0.4155,99.98,343.87,533.7,102.3,0.0387,True,0.3136,False,True,0.7479,0.6163,2025-02-20 04:16:16,0.9205,0.36465,9.185138539042821,101.952
AG_04783,Financial Advisor,InstructGPT,Server,Research & Summarization,8,9,0.3,0.4264,0.5064,54.82,161.84,528.6,84.6,0.0236,True,0.3434,False,True,0.9433,0.769,2025-02-20 04:16:16,0.826,0.39984,16.253658536585366,114.038
AG_04630,Document Processor,Gemini-Pro,Cloud,Creative Writing,4,4,0.6136,0.6732,0.6824,25.44,343.84,289.7,59.3,0.0114,True,0.7428,True,False,0.8202,0.6731,2025-02-20 04:16:16,0.8817,0.65212,52.59032258064516,91.99600000000001
AG_02063,Sales Assistant,GPT-4o,Mobile,Research & Summarization,9,8,0.3,0.4112,0.466,69.1,236.83,549.9,75.0,0.0285,True,0.3087,False,True,0.7168,0.7297,2025-02-20 04:16:16,0.7948,0.38316,12.988474576271186,101.609
AG_02053,Research Assistant,PaLM-2,Cloud,Planning & Scheduling,5,4,0.5751,0.5641,0.5927,33.03,808.37,387.7,46.1,0.0149,True,0.6074,False,False,0.8806,0.647,2025-02-20 04:16:16,0.9694,0.57708,36.29433962264151,82.518
AG_02642,Code Assistant,Claude-3.5,Server,Problem Solving,7,6,0.4032,0.5063,0.5066,77.02,1136.45,465.1,95.3,0.0303,True,0.5258,False,False,0.8531,0.9216,2025-02-20 04:16:16,0.8617,0.46515,14.861022364217252,96.80600000000001
AG_01379,Data Analyst,Mixtral-8x7B,Server,Planning & Scheduling,5,7,0.4306,0.522,0.6502,35.43,122.4,332.1,69.3,0.0151,True,0.5467,False,False,0.827,0.9088,2025-02-20 04:16:16,0.784,0.5239,32.54037267080746,108.269
AG_04705,Sales Assistant,Falcon-180B,Edge,Creative Writing,3,4,0.632,0.688,0.7299,57.17,611.41,258.9,37.2,0.0216,True,0.7459,True,True,0.9462,0.6611,2025-02-20 04:16:16,0.854,0.6781699999999999,30.0075221238938,92.213
AG_04587,Project Manager,InstructGPT,Cloud,Research & Summarization,8,10,0.3636,0.467,0.442,29.62,3030.48,487.4,77.9,0.0147,True,0.4623,False,False,0.7133,0.9022,2025-02-20 04:16:16,0.811,0.41814,26.633121019108284,132.361
AG_02264,Email Manager,PaLM-2,Server,Text Processing,6,4,0.5353,0.5564,0.5247,32.8,258.51,349.7,67.7,0.0144,True,0.56,False,False,0.9494,0.9468,2025-02-20 04:16:16,0.8321,0.53845,34.964285714285715,79.2
AG_02419,Marketing Assistant,Gemini-Pro,Edge,Communication,2,2,0.783,0.7925,0.7995,16.01,1143.32,219.4,31.0,0.0075,False,0.8344,False,True,0.746,0.9425,2025-02-20 04:16:16,0.8755,0.7908000000000001,93.03529411764706,98.408
AG_00821,Sales Assistant,Falcon-180B,Desktop,Learning & Adaptation,8,8,0.32,0.4,0.4654,86.33,2475.37,526.1,87.3,0.034,True,0.469,False,False,0.7258,0.6842,2025-02-21 04:16:15,0.9517,0.38761999999999996,11.074857142857141,112.83
AG_00446,Task Planner,Mixtral-8x7B,Server,Code Generation,5,3,0.564,0.6575,0.6211,38.67,395.6,388.6,53.7,0.0168,True,0.5814,False,False,0.9364,0.6488,2025-02-21 04:16:15,0.8697,0.6091799999999999,34.22359550561797,70.69800000000001
AG_00767,Task Planner,LLaMA-3,Hybrid,Data Analysis,5,6,0.5119,0.5536,0.5888,37.16,2177.88,344.8,50.6,0.0158,True,0.6047,False,False,0.7402,0.7828,2025-02-21 04:16:15,0.7517,0.54748,32.58809523809523,102.32900000000001
AG_00676,Research Assistant,PaLM-2,Cloud,Problem Solving,7,8,0.3465,0.4498,0.5391,75.52,380.37,468.8,77.1,0.0299,True,0.4571,False,False,0.7498,0.8886,2025-02-21 04:16:15,0.8135,0.43527000000000005,14.086407766990293,111.997
AG_00166,Financial Advisor,Mixtral-8x7B,Server,Learning & Adaptation,9,10,0.3,0.415,0.4056,111.82,1749.31,560.2,85.5,0.0429,True,0.3103,False,True,0.7737,0.6161,2025-02-21 04:16:15,0.8804,0.36618,8.34123006833713,121.721
AG_00080,Marketing Assistant,LLaMA-3,Hybrid,Creative Writing,5,7,0.5124,0.6212,0.6598,18.91,3328.73,357.3,69.3,0.0099,True,0.6608,True,True,0.9081,0.6227,2025-02-21 04:16:15,0.8424,0.58926,54.060550458715596,116.256
AG_00780,Research Assistant,GPT-4o,Edge,Planning & Scheduling,6,4,0.4484,0.5231,0.6643,25.08,693.93,433.7,70.3,0.0127,True,0.4682,False,True,0.8999,0.7524,2025-02-21 04:16:15,0.8178,0.53558,39.0934306569343,72.774
AG_00843,Financial Advisor,InstructGPT,Desktop,Learning & Adaptation,8,9,0.3717,0.4406,0.4791,44.64,441.76,525.8,97.3,0.0201,True,0.416,False,False,0.9646,0.9457,2025-02-21 04:16:15,0.8589,0.42459,20.122748815165878,119.12
AG_00482,QA Tester,Claude-3.5,Server,Code Generation,5,4,0.5246,0.6815,0.6326,71.5,371.93,333.6,61.3,0.0272,True,0.5892,False,True,0.7897,0.9173,2025-02-21 04:16:15,0.794,0.60407,21.420921985815603,81.244
AG_03887,Social Media Manager,InstructGPT,Hybrid,Problem Solving,6,5,0.5327,0.6319,0.5956,61.18,1158.65,394.5,66.5,0.0243,True,0.6267,False,False,0.8732,0.8872,2025-02-21 04:16:16,0.9254,0.5813299999999999,22.97747035573122,93.869
AG_01750,Customer Service,CodeT5+,Hybrid,Text Processing,2,3,0.8588,0.8373,0.7328,28.34,1714.02,184.5,33.7,0.0113,False,0.9389,False,True,0.9425,0.7064,2025-02-21 04:16:16,0.9335,0.8145500000000001,66.22357723577238,115.723
AG_03526,Sales Assistant,LLaMA-3,Hybrid,Data Analysis,8,7,0.3,0.4265,0.4979,59.42,420.27,454.0,81.8,0.0243,True,0.3083,False,False,0.9677,0.7784,2025-02-21 04:16:16,0.9186,0.39732,15.704347826086957,91.581
AG_04403,Project Manager,InstructGPT,Mobile,Planning & Scheduling,4,5,0.7374,0.7458,0.7257,12.93,934.99,366.6,32.3,0.008,False,0.8865,False,True,0.806,0.6718,2025-02-21 04:16:16,0.8604,0.73641,81.82333333333332,132.055
AG_01860,Content Creator,Gemini-Pro,Desktop,Problem Solving,6,4,0.6407,0.5898,0.6138,37.41,1228.67,378.4,53.6,0.0163,True,0.765,False,False,0.9188,0.835,2025-02-21 04:16:16,0.8524,0.61736,35.685549132947976,93.55000000000001
AG_03361,Translation Agent,CodeT5+,Edge,Decision Making,10,10,0.3,0.4,0.4277,47.51,611.28,630.7,101.4,0.0221,True,0.391,False,True,0.9706,0.9154,2025-02-21 04:16:16,0.757,0.36831,15.944155844155844,127.37
AG_03922,Document Processor,Transformer-XL,Hybrid,Learning & Adaptation,10,10,0.3,0.4,0.345,68.06,592.06,632.7,99.8,0.029,True,0.3956,False,False,0.8208,0.7476,2025-02-21 04:16:16,0.8491,0.34349999999999997,11.449999999999998,127.69200000000001
AG_03828,Research Assistant,Gemini-Pro,Desktop,Creative Writing,6,7,0.4687,0.6093,0.6356,25.36,349.44,444.4,40.3,0.0129,True,0.6143,False,True,0.7766,0.9106,2025-02-21 04:16:16,0.9634,0.5609500000000001,40.35611510791367,113.001
AG_02789,Data Analyst,GPT-4o,Hybrid,Communication,6,4,0.4565,0.5491,0.6193,13.05,166.99,344.2,59.5,0.0078,True,0.5743,False,True,0.7086,0.9474,2025-02-21 04:16:16,0.9405,0.53312,60.58181818181819,80.201
AG_03297,Translation Agent,LLaMA-3,Hybrid,Creative Writing,7,8,0.419,0.4961,0.5301,34.69,924.88,466.9,95.2,0.0162,True,0.4913,True,True,0.812,0.9411,2025-02-21 04:16:16,0.9397,0.47546,27.643023255813954,114.39099999999999
AG_02054,Email Manager,LLaMA-3,Edge,Creative Writing,6,6,0.5678,0.6233,0.5332,26.58,291.29,415.4,69.2,0.013,True,0.7003,False,True,0.7417,0.9276,2025-02-21 04:16:16,0.8306,0.57407,41.005,109.021
AG_04786,Code Assistant,Claude-3.5,Mobile,Creative Writing,6,8,0.486,0.6176,0.6297,35.42,500.26,387.0,70.9,0.0157,True,0.5722,False,True,0.7162,0.6444,2025-02-21 04:16:16,0.759,0.56859,34.04730538922156,120.054
AG_04364,Social Media Manager,Claude-3.5,Edge,Learning & Adaptation,9,10,0.3,0.4827,0.4834,68.28,524.78,560.6,95.2,0.0284,True,0.4417,False,True,0.8216,0.7763,2025-02-21 04:16:16,0.8476,0.40982999999999997,13.939795918367345,130.91899999999998
AG_01625,Project Manager,Mixtral-8x7B,Hybrid,Text Processing,6,7,0.4351,0.5915,0.5438,35.65,845.63,366.6,85.2,0.0156,True,0.4497,False,True,0.8666,0.9495,2025-02-21 04:16:16,0.9672,0.5146299999999999,31.00180722891566,101.479
AG_01923,HR Recruiter,Mixtral-8x7B,Hybrid,Problem Solving,6,8,0.5465,0.5099,0.6114,49.97,334.74,388.8,56.6,0.0205,True,0.5572,False,False,0.7944,0.9241,2025-02-21 04:16:16,0.9565,0.55499,25.81348837209302,119.004
AG_03647,Financial Advisor,CodeT5+,Edge,Learning & Adaptation,9,8,0.3,0.4324,0.4589,96.18,497.87,583.0,87.3,0.0379,True,0.356,False,True,0.943,0.7126,2025-02-21 04:16:16,0.9184,0.38739,9.9586118251928,104.92
AG_04072,Research Assistant,Transformer-XL,Hybrid,Creative Writing,5,5,0.4912,0.6596,0.5945,39.7,1370.41,364.2,71.6,0.0169,True,0.5708,True,True,0.7484,0.6868,2025-02-21 04:16:16,0.7791,0.57271,31.99497206703911,89.95599999999999
AG_00072,Customer Service,CodeT5+,Server,Research & Summarization,9,10,0.3,0.4,0.4684,48.13,1122.76,566.2,93.3,0.0217,True,0.3726,False,True,0.7756,0.7889,2025-02-22 04:16:15,0.7873,0.38051999999999997,16.762995594713654,126.082
AG_00994,Task Planner,Falcon-180B,Desktop,Code Generation,3,2,0.7734,0.6867,0.7443,43.8,1640.53,216.7,51.3,0.0168,False,0.9043,False,True,0.7833,0.6901,2025-02-22 04:16:15,0.8377,0.73866,41.497752808988764,103.301
AG_00178,Content Creator,Claude-3.5,Cloud,Code Generation,5,3,0.6423,0.6628,0.623,51.28,487.92,415.7,46.2,0.0212,True,0.7069,False,False,0.7893,0.8038,2025-02-22 04:16:15,0.8354,0.6426599999999999,28.948648648648643,79.483
AG_00212,Email Manager,PaLM-2,Server,Decision Making,10,10,0.3,0.4,0.3832,34.16,968.8,589.2,93.5,0.0173,True,0.4432,False,False,0.8385,0.7795,2025-02-22 04:16:15,0.8608,0.35496,19.39672131147541,131.024
AG_00775,Email Manager,Transformer-XL,Server,Decision Making,6,7,0.4821,0.6174,0.6203,40.96,658.75,361.1,67.7,0.0173,True,0.5734,False,False,0.8118,0.8258,2025-02-22 04:16:15,0.8409,0.5641499999999999,30.827868852459012,110.138
AG_02923,Email Manager,Mixtral-8x7B,Cloud,Decision Making,7,6,0.3603,0.4829,0.4617,32.24,2513.77,436.4,95.8,0.0151,True,0.4444,False,True,0.81,0.66,2025-02-22 04:16:16,0.7667,0.4275,26.5527950310559,91.108
AG_04691,Task Planner,Claude-3.5,Server,Communication,4,3,0.6615,0.6916,0.6689,27.99,257.8,280.6,56.2,0.0121,True,0.7088,False,False,0.719,0.9353,2025-02-22 04:16:16,0.9783,0.67275,51.354961832061065,79.616
AG_04816,HR Recruiter,Falcon-180B,Cloud,Decision Making,6,6,0.4443,0.5685,0.5202,60.75,847.72,353.6,63.3,0.0238,True,0.4757,False,False,0.8412,0.632,2025-02-22 04:16:16,0.7689,0.50433,20.33588709677419,93.299
AG_04299,Task Planner,Mixtral-8x7B,Mobile,Problem Solving,6,7,0.5114,0.5271,0.5587,110.91,692.1,422.6,72.7,0.0412,True,0.5282,False,True,0.923,0.7733,2025-02-22 04:16:16,0.8628,0.5303,12.566350710900473,106.974
AG_02307,Code Assistant,Claude-3.5,Cloud,Problem Solving,6,7,0.4543,0.5662,0.6117,62.57,1597.6,402.0,60.4,0.0249,True,0.5798,False,True,0.8634,0.6652,2025-02-22 04:16:16,0.9718,0.5350900000000001,20.659845559845564,110.586
AG_04671,Document Processor,Claude-3.5,Hybrid,Data Analysis,8,10,0.3582,0.4699,0.5204,80.21,718.88,525.6,90.3,0.032,True,0.5046,False,False,0.8643,0.9373,2025-02-22 04:16:16,0.9154,0.44037,13.344545454545454,135.322
AG_03138,Translation Agent,Gemini-Pro,Mobile,Communication,4,5,0.67,0.7764,0.7436,16.82,133.62,329.6,65.0,0.0089,True,0.7712,False,True,0.9728,0.9269,2025-02-22 04:16:16,0.7796,0.724,73.13131313131314,103.98400000000001
AG_02445,Social Media Manager,Transformer-XL,Hybrid,Problem Solving,8,9,0.3,0.4232,0.4187,68.51,1402.32,557.7,96.5,0.0284,True,0.3779,False,True,0.9641,0.8937,2025-02-22 04:16:16,0.8971,0.37256999999999996,12.672448979591834,116.453
AG_02446,QA Tester,Mixtral-8x7B,Desktop,Problem Solving,7,5,0.3951,0.4812,0.4953,88.85,1408.17,461.2,83.1,0.0342,True,0.4957,False,False,0.7288,0.6227,2025-02-22 04:16:16,0.9167,0.45099,12.812215909090908,84.699
AG_02815,Financial Advisor,Transformer-XL,Server,Code Generation,8,9,0.3744,0.4,0.4374,48.33,259.75,547.4,95.3,0.0216,True,0.4922,False,True,0.876,0.8066,2025-02-22 04:16:16,0.9384,0.40098,17.742477876106193,124.45400000000001
AG_03748,Data Analyst,GPT-4o,Edge,Learning & Adaptation,7,8,0.3811,0.5288,0.5794,84.19,250.52,414.3,74.0,0.0322,True,0.3874,False,True,0.8197,0.8066,2025-02-22 04:16:16,0.9701,0.4849,14.605421686746988,107.118
AG_04261,Sales Assistant,Claude-3.5,Desktop,Code Generation,4,4,0.6177,0.7209,0.709,43.24,705.54,297.8,41.5,0.0174,True,0.6244,False,False,0.9701,0.727,2025-02-22 04:16:16,0.9021,0.67605,36.74184782608696,83.708
AG_02680,Translation Agent,Transformer-XL,Mobile,Problem Solving,9,9,0.3,0.4,0.4528,78.69,355.8,563.6,97.8,0.0319,True,0.3454,False,True,0.7481,0.9039,2025-02-22 04:16:16,0.8463,0.37583999999999995,11.423708206686928,114.178
AG_01122,HR Recruiter,InstructGPT,Server,Decision Making,8,6,0.3332,0.4,0.5017,27.03,753.41,477.6,83.1,0.0138,True,0.4687,False,False,0.7024,0.6758,2025-02-22 04:16:16,0.9403,0.40379,27.283108108108106,92.809
AG_04920,Research Assistant,Gemini-Pro,Server,Creative Writing,8,7,0.352,0.4133,0.5225,23.79,424.61,507.6,80.2,0.013,True,0.4547,False,True,0.7309,0.7781,2025-02-22 04:16:16,0.7932,0.4215399999999999,30.109999999999996,101.82900000000001
AG_01794,Sales Assistant,GPT-4o,Desktop,Data Analysis,7,5,0.3948,0.5021,0.5496,60.25,233.55,451.9,82.5,0.0246,True,0.4519,True,False,0.7803,0.8821,2025-02-22 04:16:16,0.7573,0.47343,18.493359375,81.63300000000001
AG_01793,Financial Advisor,PaLM-2,Desktop,Code Generation,8,6,0.3,0.4181,0.4755,49.77,4763.26,486.6,81.7,0.0215,True,0.3292,False,True,0.8434,0.7536,2025-02-22 04:16:16,0.8123,0.38808,17.248,83.044
AG_01782,Financial Advisor,Mixtral-8x7B,Mobile,Text Processing,7,6,0.4245,0.4467,0.4912,13.89,1133.76,532.9,66.7,0.01,True,0.5248,False,True,0.7863,0.6733,2025-02-22 04:16:16,0.8393,0.45117,41.01545454545455,96.736
AG_03188,Data Analyst,CodeT5+,Mobile,Data Analysis,8,6,0.3,0.4716,0.5008,62.24,961.25,479.1,72.3,0.0255,True,0.3386,True,True,0.8212,0.751,2025-02-22 04:16:16,0.7583,0.41172,15.536603773584906,83.702
AG_04923,Project Manager,Gemini-Pro,Edge,Decision Making,8,10,0.3316,0.4536,0.5138,36.54,722.85,516.0,88.7,0.0173,True,0.4699,False,True,0.8609,0.6917,2025-02-22 04:16:16,0.7546,0.42286,23.107103825136612,132.893
AG_01970,Social Media Manager,Transformer-XL,Hybrid,Communication,6,8,0.4822,0.5562,0.5768,15.39,722.26,368.0,61.8,0.0088,True,0.5927,False,False,0.8582,0.6681,2025-02-22 04:16:16,0.7676,0.53278,54.365306122448985,121.489
AG_03576,QA Tester,InstructGPT,Edge,Communication,3,4,0.7016,0.7461,0.7844,15.4,2582.65,234.4,42.7,0.0075,False,0.7823,False,True,0.9026,0.8268,2025-02-22 04:16:16,0.9583,0.73979,87.0341176470588,114.761
AG_02282,Research Assistant,GPT-4o,Desktop,Text Processing,3,1,0.7748,0.7241,0.8342,18.49,2243.21,187.5,65.3,0.008,False,0.8654,False,False,0.7917,0.9057,2025-02-22 04:16:16,0.8522,0.7774099999999999,86.37888888888887,90.578
AG_00419,Task Planner,InstructGPT,Desktop,Research & Summarization,4,3,0.6899,0.7508,0.6929,49.08,545.35,323.3,51.4,0.0196,True,0.7312,True,False,0.8114,0.926,2025-02-23 04:16:15,0.8278,0.70907,34.42087378640777,81.184
